id,manager_slug,date_created,user_id,comment
4329,default,"2014-07-30 18:47:00",3,
4334,default,"2014-07-30 18:47:05",3,
4335,default,"2014-07-30 18:47:06",3,
4336,default,"2014-07-30 18:47:06",3,
4341,default,"2014-07-30 18:48:23",3,
4343,default,"2014-07-30 18:48:36",3,
4344,default,"2014-07-30 18:49:01",3,
4345,default,"2014-07-30 18:49:02",3,
4348,default,"2014-07-30 18:50:01",3,
4352,default,"2014-07-30 18:50:14",3,
4353,default,"2014-07-30 18:50:14",3,
4356,default,"2014-07-30 18:50:19",3,
4357,default,"2014-07-30 18:50:30",3,
4358,default,"2014-07-30 18:50:30",3,
4361,default,"2014-07-30 18:50:49",3,
4362,default,"2014-07-30 18:50:50",3,
4367,default,"2014-07-30 18:55:21",3,
4368,default,"2014-07-30 18:55:35",3,
4369,default,"2014-07-30 18:55:35",3,
4447,default,"2014-07-31 18:48:32",3,
4451,default,"2014-07-31 18:48:59",3,
4454,default,"2014-07-31 18:49:34",3,
4462,default,"2014-07-31 19:02:52",3,
4465,default,"2014-07-31 19:03:29",3,
4468,default,"2014-07-31 19:03:45",3,
4473,default,"2014-07-31 19:04:05",3,
4475,default,"2014-07-31 19:04:21",3,
4476,default,"2014-07-31 19:04:21",3,
4481,default,"2014-07-31 19:04:26",3,
4482,default,"2014-07-31 19:04:52",3,
4483,default,"2014-07-31 19:04:52",3,
4488,default,"2014-07-31 19:08:38",3,
4489,default,"2014-07-31 19:08:46",3,
4490,default,"2014-07-31 19:08:47",3,
4493,default,"2014-07-31 19:09:29",3,
4495,default,"2014-07-31 19:09:29",3,
4497,default,"2014-07-31 19:09:43",3,
4498,default,"2014-07-31 19:09:44",3,
4501,default,"2014-07-31 19:10:25",3,
4502,default,"2014-07-31 19:10:25",3,
4504,default,"2014-07-31 19:10:27",3,
4506,default,"2014-07-31 19:10:44",3,
4508,default,"2014-07-31 19:10:44",3,
4511,default,"2014-07-31 19:10:51",3,
4513,default,"2014-07-31 19:10:52",3,
4514,default,"2014-07-31 19:10:52",3,
4519,default,"2014-07-31 19:11:13",3,
4520,default,"2014-07-31 19:11:36",3,
4522,default,"2014-07-31 19:11:36",3,
4524,default,"2014-07-31 19:12:04",3,
4525,default,"2014-07-31 19:12:04",3,
4528,default,"2014-07-31 19:12:43",3,
4529,default,"2014-07-31 19:12:43",3,
4535,default,"2014-07-31 19:13:10",3,
4536,default,"2014-07-31 19:13:11",3,
4539,default,"2014-07-31 19:13:14",3,
4540,default,"2014-07-31 19:13:28",3,
4542,default,"2014-07-31 19:13:29",3,
4544,default,"2014-07-31 19:13:35",3,
4545,default,"2014-07-31 19:13:35",3,
4548,default,"2014-07-31 19:14:01",3,
4549,default,"2014-07-31 19:14:01",3,
4552,default,"2014-07-31 19:14:28",3,
4554,default,"2014-07-31 19:14:28",3,
4556,default,"2014-07-31 19:14:45",3,
4557,default,"2014-07-31 19:14:46",3,
4562,default,"2014-07-31 19:16:37",3,
4573,default,"2014-07-31 19:18:35",3,
4574,default,"2014-07-31 19:18:35",3,
4577,default,"2014-07-31 19:18:38",3,
4578,default,"2014-07-31 19:19:13",3,
4579,default,"2014-07-31 19:19:13",3,
4582,default,"2014-07-31 19:19:39",3,
4583,default,"2014-07-31 19:19:39",3,
4586,default,"2014-07-31 19:20:43",3,
4588,default,"2014-07-31 19:20:44",3,
4590,default,"2014-07-31 19:20:58",3,
4591,default,"2014-07-31 19:20:58",3,
4594,default,"2014-07-31 19:21:34",3,
4595,default,"2014-07-31 19:21:35",3,
4598,default,"2014-07-31 19:21:43",3,
4599,default,"2014-07-31 19:21:44",3,
4600,default,"2014-07-31 19:22:21",3,
4601,default,"2014-07-31 19:22:21",3,
4604,default,"2014-07-31 19:22:33",3,
4605,default,"2014-07-31 19:22:33",3,
4606,default,"2014-07-31 19:22:36",3,
4607,default,"2014-07-31 19:22:37",3,
4608,default,"2014-07-31 19:22:38",3,
4609,default,"2014-07-31 19:22:39",3,
4610,default,"2014-07-31 19:22:42",3,
4611,default,"2014-07-31 19:22:42",3,
4612,default,"2014-07-31 19:22:43",3,
4613,default,"2014-07-31 19:22:43",3,
4616,default,"2014-07-31 19:23:22",3,
4617,default,"2014-07-31 19:23:23",3,
4619,default,"2014-07-31 19:23:26",3,
4621,default,"2014-07-31 19:23:37",3,
4623,default,"2014-07-31 19:23:38",3,
4626,default,"2014-07-31 19:23:46",3,
4628,default,"2014-07-31 19:23:50",3,
4629,default,"2014-07-31 19:23:51",3,
4633,default,"2014-07-31 19:24:53",3,
4634,default,"2014-07-31 19:24:53",3,
4658,default,"2014-07-31 19:35:25",3,
4659,default,"2014-07-31 19:35:25",3,
4661,default,"2014-07-31 19:35:29",3,
4664,default,"2014-07-31 19:36:51",3,
4665,default,"2014-07-31 19:36:51",3,
4667,default,"2014-07-31 19:37:08",3,
4668,default,"2014-07-31 19:37:09",3,
4671,default,"2014-07-31 19:37:18",3,
4672,default,"2014-07-31 19:37:19",3,
4689,default,"2014-07-31 19:53:53",3,
4690,default,"2014-07-31 19:53:53",3,
4692,default,"2014-07-31 19:53:56",3,
4694,default,"2014-07-31 19:53:57",3,
4695,default,"2014-07-31 19:53:58",3,
4696,default,"2014-07-31 19:54:20",3,
4697,default,"2014-07-31 19:54:20",3,
4733,default,"2014-07-31 20:05:26",3,
4737,default,"2014-07-31 20:11:07",3,
4742,default,"2014-07-31 20:11:52",3,
4745,default,"2014-07-31 20:12:21",3,
4748,default,"2014-07-31 20:12:41",3,
4755,default,"2014-07-31 20:13:07",3,
4758,default,"2014-07-31 20:14:02",3,
4761,default,"2014-07-31 20:14:17",3,
4764,default,"2014-07-31 20:14:52",3,
4767,default,"2014-07-31 20:15:02",3,
4772,default,"2014-07-31 20:15:13",3,
4777,default,"2014-07-31 20:22:55",3,
4778,default,"2014-07-31 20:22:56",3,
4804,default,"2014-07-31 21:08:22",3,
4809,default,"2014-07-31 21:08:36",3,
4816,default,"2014-07-31 21:09:11",3,
4818,default,"2014-07-31 21:09:19",3,
4819,default,"2014-07-31 21:09:20",3,
4823,default,"2014-07-31 21:09:27",3,
4826,default,"2014-07-31 21:09:34",3,
4827,default,"2014-07-31 21:09:35",3,
4831,default,"2014-07-31 21:09:41",3,
4854,default,"2014-08-01 16:14:31",3,
4857,default,"2014-08-01 16:15:11",3,
4860,default,"2014-08-01 16:15:25",3,
4863,default,"2014-08-01 16:15:33",3,
4883,default,"2014-08-01 16:21:15",3,
4909,default,"2014-08-01 16:34:03",3,
4912,default,"2014-08-01 16:34:18",3,
4915,default,"2014-08-01 16:34:51",3,
4921,default,"2014-08-01 16:35:28",3,
4924,default,"2014-08-01 16:38:24",3,
4927,default,"2014-08-01 16:38:43",3,
4932,default,"2014-08-01 16:40:00",3,
4939,default,"2014-08-01 16:41:18",3,
4944,default,"2014-08-01 16:41:39",3,
4947,default,"2014-08-01 16:41:42",3,
4948,default,"2014-08-01 16:41:50",3,
4954,default,"2014-08-01 16:42:22",3,
4957,default,"2014-08-01 16:43:31",3,
4962,default,"2014-08-01 16:43:46",3,
4965,default,"2014-08-01 16:43:59",3,
4968,default,"2014-08-01 16:44:10",3,
4971,default,"2014-08-01 16:44:24",3,
4974,default,"2014-08-01 16:44:27",3,
4996,default,"2014-08-01 16:51:58",3,
5002,default,"2014-08-01 16:52:18",3,
5005,default,"2014-08-01 16:53:37",3,
5008,default,"2014-08-01 16:53:51",3,
5053,default,"2014-08-02 12:32:41",3,
5056,default,"2014-08-02 12:32:45",3,
5059,default,"2014-08-02 12:32:55",3,
5064,default,"2014-08-02 12:33:22",3,
5067,default,"2014-08-02 12:33:56",3,
5072,default,"2014-08-02 12:34:22",3,
5079,default,"2014-08-02 12:35:05",3,
5082,default,"2014-08-02 12:35:12",3,
5083,default,"2014-08-02 12:35:59",3,
5089,default,"2014-08-02 12:36:43",3,
5092,default,"2014-08-02 12:36:55",3,
5095,default,"2014-08-02 12:36:56",3,
5097,default,"2014-08-02 12:37:14",3,
5104,default,"2014-08-02 12:39:26",3,
5107,default,"2014-08-02 12:39:52",3,
5110,default,"2014-08-02 12:39:56",3,
5115,default,"2014-08-02 12:41:27",3,
5120,default,"2014-08-02 12:42:23",3,
5125,default,"2014-08-02 12:43:01",3,
5148,default,"2014-08-02 12:51:28",3,
5151,default,"2014-08-02 12:53:00",3,
5174,default,"2014-08-02 13:01:59",3,
5177,default,"2014-08-02 13:03:18",3,
5185,default,"2014-08-02 13:04:12",3,
5188,default,"2014-08-02 13:04:15",3,
5189,default,"2014-08-02 13:04:22",3,
5192,default,"2014-08-02 13:04:36",3,
5219,default,"2014-08-02 13:09:38",3,
5220,default,"2014-08-02 13:09:40",3,
5221,default,"2014-08-02 13:09:43",3,
5222,default,"2014-08-02 13:09:46",3,
5223,default,"2014-08-02 13:09:54",3,
5224,default,"2014-08-02 13:09:57",3,
5227,default,"2014-08-02 13:10:03",3,
5228,default,"2014-08-02 13:10:06",3,
5229,default,"2014-08-02 13:10:11",3,
5230,default,"2014-08-02 13:10:14",3,
5231,default,"2014-08-02 13:10:17",3,
5232,default,"2014-08-02 13:10:20",3,
5233,default,"2014-08-02 13:10:23",3,
5234,default,"2014-08-02 13:10:25",3,
5235,default,"2014-08-02 13:10:28",3,
5236,default,"2014-08-02 13:10:31",3,
5239,default,"2014-08-02 13:10:41",3,
5243,default,"2014-08-02 13:11:25",3,
5251,default,"2014-08-02 13:12:55",3,
5254,default,"2014-08-02 13:12:59",3,
5264,default,"2014-08-02 13:14:25",3,
5290,default,"2014-08-02 13:18:30",3,
5293,default,"2014-08-02 13:18:49",3,
5296,default,"2014-08-02 13:20:03",3,
5299,default,"2014-08-02 13:20:41",3,
5468,default,"2014-08-02 19:23:38",3,
5476,default,"2014-08-02 19:36:11",3,
5479,default,"2014-08-02 19:36:51",3,
5484,default,"2014-08-02 19:37:01",3,
5487,default,"2014-08-02 19:37:18",3,
5492,default,"2014-08-02 19:37:44",3,
5501,default,"2014-08-02 19:38:15",3,
5504,default,"2014-08-02 19:48:07",3,
5510,default,"2014-08-02 19:51:07",3,
5513,default,"2014-08-02 19:51:10",3,
5571,default,"2014-08-03 14:24:30",51,
5574,default,"2014-08-03 14:24:38",51,
5592,default,"2014-08-04 00:55:56",48,
5594,default,"2014-08-04 00:55:59",48,
5599,default,"2014-08-04 00:56:16",48,
5602,default,"2014-08-04 00:56:19",48,
5606,default,"2014-08-04 00:56:30",48,
5607,default,"2014-08-04 00:56:54",48,
5608,default,"2014-08-04 00:56:54",48,
5609,default,"2014-08-04 00:56:55",48,
5610,default,"2014-08-04 00:56:55",48,
5611,default,"2014-08-04 00:56:56",48,
5612,default,"2014-08-04 00:56:56",48,
5613,default,"2014-08-04 00:58:19",48,
5619,default,"2014-08-04 01:00:34",48,
5637,default,"2014-08-04 11:59:50",3,
5640,default,"2014-08-04 11:59:59",3,
5648,default,"2014-08-04 12:00:16",3,
5653,default,"2014-08-04 12:00:21",3,
5658,default,"2014-08-04 12:00:33",3,
5661,default,"2014-08-04 12:00:52",3,
5664,default,"2014-08-04 12:01:01",3,
5671,default,"2014-08-04 12:01:32",3,
5674,default,"2014-08-04 12:01:36",3,
5675,default,"2014-08-04 12:02:03",3,
5680,default,"2014-08-04 12:02:37",3,
5683,default,"2014-08-04 12:02:43",3,
5699,default,"2014-08-04 12:05:31",3,
5706,default,"2014-08-04 12:07:08",3,
5709,default,"2014-08-04 12:07:47",3,
5712,default,"2014-08-04 12:07:56",3,
5715,default,"2014-08-04 12:08:09",3,
5722,default,"2014-08-04 12:10:31",3,
5726,default,"2014-08-04 12:11:09",3,
5729,default,"2014-08-04 12:12:06",3,
5746,default,"2014-08-04 12:43:12",3,
5751,default,"2014-08-04 12:46:48",3,
5753,default,"2014-08-04 12:49:54",3,
5754,default,"2014-08-04 12:49:55",3,
5757,default,"2014-08-04 12:50:12",3,
5758,default,"2014-08-04 12:50:12",3,
5765,default,"2014-08-04 12:51:07",3,
5766,default,"2014-08-04 12:51:08",3,
5768,default,"2014-08-04 12:51:10",3,
5770,default,"2014-08-04 12:51:11",3,
5771,default,"2014-08-04 12:51:11",3,
5772,default,"2014-08-04 12:51:25",3,
5773,default,"2014-08-04 12:51:25",3,
5776,default,"2014-08-04 12:51:36",3,
5777,default,"2014-08-04 12:51:36",3,
5780,default,"2014-08-04 12:53:04",3,
5781,default,"2014-08-04 12:53:04",3,
5784,default,"2014-08-04 12:55:13",3,
5786,default,"2014-08-04 12:55:19",3,
5788,default,"2014-08-04 12:55:27",3,
5792,default,"2014-08-04 12:55:31",3,
5793,default,"2014-08-04 12:55:34",3,
5794,default,"2014-08-04 12:55:34",3,
5813,default,"2014-08-04 12:59:34",3,
5814,default,"2014-08-04 13:00:59",3,
5815,default,"2014-08-04 13:00:59",3,
5820,default,"2014-08-04 13:01:04",3,
5822,default,"2014-08-04 13:01:09",3,
5823,default,"2014-08-04 13:01:21",3,
5824,default,"2014-08-04 13:01:21",3,
5827,default,"2014-08-04 13:01:31",3,
5828,default,"2014-08-04 13:01:31",3,
5831,default,"2014-08-04 13:01:38",3,
5832,default,"2014-08-04 13:01:47",3,
5833,default,"2014-08-04 13:01:47",3,
5838,default,"2014-08-04 13:05:46",3,
5839,default,"2014-08-04 13:05:47",3,
5841,default,"2014-08-04 13:06:03",3,
5843,default,"2014-08-04 13:06:04",3,
5844,default,"2014-08-04 13:06:05",3,
5854,default,"2014-08-04 14:16:39",3,
5855,default,"2014-08-04 14:17:02",3,
5856,default,"2014-08-04 14:17:02",3,
5859,default,"2014-08-04 14:17:31",3,
5860,default,"2014-08-04 14:17:31",3,
5863,default,"2014-08-04 14:17:35",3,
5864,default,"2014-08-04 14:17:35",3,
5865,default,"2014-08-04 14:17:38",3,
5867,default,"2014-08-04 14:17:39",3,
5871,default,"2014-08-04 14:22:02",3,
5872,default,"2014-08-04 14:22:03",3,
5875,default,"2014-08-04 14:22:06",3,
5878,default,"2014-08-04 14:24:55",3,
5879,default,"2014-08-04 14:25:01",3,
5880,default,"2014-08-04 14:25:01",3,
5881,default,"2014-08-04 14:25:09",3,
5882,default,"2014-08-04 14:25:10",3,
5888,default,"2014-08-04 14:28:22",3,
5889,default,"2014-08-04 14:28:22",3,
5892,default,"2014-08-04 14:28:26",3,
5893,default,"2014-08-04 14:29:23",3,
5894,default,"2014-08-04 14:29:23",3,
5897,default,"2014-08-04 14:29:26",3,
5898,default,"2014-08-04 14:29:26",3,
5903,default,"2014-08-04 14:29:30",3,
5904,default,"2014-08-04 14:30:09",3,
5905,default,"2014-08-04 14:30:09",3,
5908,default,"2014-08-04 14:30:21",3,
5909,default,"2014-08-04 14:30:21",3,
5914,default,"2014-08-04 14:31:53",3,
5915,default,"2014-08-04 14:31:59",3,
5916,default,"2014-08-04 14:32:00",3,
5919,default,"2014-08-04 14:32:05",3,
5920,default,"2014-08-04 14:32:05",3,
5925,default,"2014-08-04 14:39:50",3,
5927,default,"2014-08-04 14:40:03",3,
5928,default,"2014-08-04 14:40:03",3,
5931,default,"2014-08-04 14:40:16",3,
5932,default,"2014-08-04 14:40:16",3,
5937,default,"2014-08-04 14:40:40",3,
5952,default,"2014-08-04 14:46:57",3,
5973,default,"2014-08-04 15:00:13",3,
5974,default,"2014-08-04 15:00:14",3,
5977,default,"2014-08-04 15:02:11",3,
5981,default,"2014-08-04 15:02:34",3,
5982,default,"2014-08-04 15:02:34",3,
5985,default,"2014-08-04 15:02:47",3,
5986,default,"2014-08-04 15:02:47",3,
5989,default,"2014-08-04 15:03:43",3,
5990,default,"2014-08-04 15:03:43",3,
5993,default,"2014-08-04 15:04:08",3,
5994,default,"2014-08-04 15:04:42",3,
5995,default,"2014-08-04 15:04:42",3,
5998,default,"2014-08-04 15:05:01",3,
5999,default,"2014-08-04 15:05:01",3,
6012,default,"2014-08-04 15:05:33",3,
6013,default,"2014-08-04 15:05:33",3,
6015,default,"2014-08-04 15:06:37",3,
6016,default,"2014-08-04 15:06:38",3,
6017,default,"2014-08-04 15:06:41",3,
6019,default,"2014-08-04 15:07:29",3,
6020,default,"2014-08-04 15:07:29",3,
